Genome ID,NCBI Taxon ID,Species,BioSample Accession,Contigs,Size,MIC
1773.33507,1773,Mycobacterium tuberculosis,SAMEA7526390,91,4363566,0.5
1773.33510,1773,Mycobacterium tuberculosis,SAMEA7526391,101,4376746,0.5
1773.33509,1773,Mycobacterium tuberculosis,SAMEA7526392,105,4383120,0.5
1773.33511,1773,Mycobacterium tuberculosis,SAMEA7526407,92,4355285,0.06
1773.33517,1773,Mycobacterium tuberculosis,SAMEA7526429,98,4346457,0.06
1773.33518,1773,Mycobacterium tuberculosis,SAMEA7526436,101,4346264,0.50
1773.33515,1773,Mycobacterium tuberculosis,SAMEA7526438,96,4344962,1
1773.33514,1773,Mycobacterium tuberculosis,SAMEA7526484,94,4358747,0.25
1773.33512,1773,Mycobacterium tuberculosis,SAMEA7526502,100,4363323,0.5
1773.33516,1773,Mycobacterium tuberculosis,SAMEA7526532,84,4347517,0.25
1773.33513,1773,Mycobacterium tuberculosis,SAMEA7526538,89,4385276,1
1773.33522,1773,Mycobacterium tuberculosis,SAMEA7526545,109,4342536,0.5
1773.33519,1773,Mycobacterium tuberculosis,SAMEA7526549,86,4371177,0.25
1773.33523,1773,Mycobacterium tuberculosis,SAMEA7526550,70,4357365,0.125
1773.33521,1773,Mycobacterium tuberculosis,SAMEA7526551,71,4358622,0.25
1773.33520,1773,Mycobacterium tuberculosis,SAMEA7526556,110,4339410,0.125
1773.33524,1773,Mycobacterium tuberculosis,SAMEA7526559,108,4367980,0.5
1773.33526,1773,Mycobacterium tuberculosis,SAMEA7526560,74,4377337,0.5
1773.33525,1773,Mycobacterium tuberculosis,SAMEA7526562,92,4344595,0.5
1773.33530,1773,Mycobacterium tuberculosis,SAMEA7526568,84,4367962,0.5
1773.33532,1773,Mycobacterium tuberculosis,SAMEA7526577,114,4348481,4.00
1773.33531,1773,Mycobacterium tuberculosis,SAMEA7526580,87,4381764,0.5
1773.33527,1773,Mycobacterium tuberculosis,SAMEA7526581,98,4348485,0.50
1773.33528,1773,Mycobacterium tuberculosis,SAMEA7526584,76,4383452,0.50
1773.33529,1773,Mycobacterium tuberculosis,SAMEA7526592,93,4376030,0.12
1773.33533,1773,Mycobacterium tuberculosis,SAMEA7526596,97,4371995,0.5
1773.33534,1773,Mycobacterium tuberculosis,SAMEA7526598,105,4350264,1
1773.33535,1773,Mycobacterium tuberculosis,SAMEA7526600,102,4344271,0.12
1773.33536,1773,Mycobacterium tuberculosis,SAMEA7526601,92,4369775,0.50
1773.33537,1773,Mycobacterium tuberculosis,SAMEA7526602,110,4346029,0.125
1773.33538,1773,Mycobacterium tuberculosis,SAMEA7526603,89,4328963,0.5
1773.33539,1773,Mycobacterium tuberculosis,SAMEA7526606,109,4345559,0.125
1773.33540,1773,Mycobacterium tuberculosis,SAMEA7526611,86,4337398,0.50
1773.33542,1773,Mycobacterium tuberculosis,SAMEA7526612,143,4334392,0.12
1773.33543,1773,Mycobacterium tuberculosis,SAMEA7526613,84,4373667,0.125
1773.33541,1773,Mycobacterium tuberculosis,SAMEA7526622,102,4348093,0.25
1773.33545,1773,Mycobacterium tuberculosis,SAMEA7526624,94,4347876,0.5
1773.33544,1773,Mycobacterium tuberculosis,SAMEA7526645,95,4363205,0.25
1773.33546,1773,Mycobacterium tuberculosis,SAMEA7526647,78,4368751,0.50
1773.33547,1773,Mycobacterium tuberculosis,SAMEA7526659,101,4374892,0.06
1773.33548,1773,Mycobacterium tuberculosis,SAMEA7526673,114,4329969,0.25
1773.33549,1773,Mycobacterium tuberculosis,SAMEA7526682,141,4300753,1
1773.33550,1773,Mycobacterium tuberculosis,SAMEA7526697,96,4343712,0.125
1773.33551,1773,Mycobacterium tuberculosis,SAMEA7526709,86,4368020,0.5
1773.33552,1773,Mycobacterium tuberculosis,SAMEA7526715,86,4365442,0.25
1773.6032,1773,Mycobacterium tuberculosis,SAMN05915256,5,4397833,0.25
1773.6136,1773,Mycobacterium tuberculosis,SAMN05918522,3,4396148,0.25
1773.8254,1773,Mycobacterium tuberculosis,SAMN05919557,5,4409384,0.25
1773.6295,1773,Mycobacterium tuberculosis,SAMN05919624,10,4394479,0.25
1773.6299,1773,Mycobacterium tuberculosis,SAMN05919630,7,4391050,0.25
1773.17524,1773,Mycobacterium tuberculosis,SAMN06010160,11,4380996,1
1773.7648,1773,Mycobacterium tuberculosis,SAMN06010166,6,4383687,0.25
1773.17357,1773,Mycobacterium tuberculosis,SAMN06010244,9,4380818,0.25
1773.31042,1773,Mycobacterium tuberculosis,SAMEA104362043,100,4348400,0.50
1773.31044,1773,Mycobacterium tuberculosis,SAMEA104362045,98,4283283,0.50
1773.31048,1773,Mycobacterium tuberculosis,SAMEA104362048,119,4303257,0.50
1773.31047,1773,Mycobacterium tuberculosis,SAMEA104362049,125,4309993,0.25
1773.31049,1773,Mycobacterium tuberculosis,SAMEA104362050,103,4290640,0.50
1773.31050,1773,Mycobacterium tuberculosis,SAMEA104362051,107,4345157,0.50
1773.31052,1773,Mycobacterium tuberculosis,SAMEA104362052,113,4325114,0.50
1773.31053,1773,Mycobacterium tuberculosis,SAMEA104362054,98,4323756,0.25
1773.31054,1773,Mycobacterium tuberculosis,SAMEA104362055,108,4288864,0.50
1773.31055,1773,Mycobacterium tuberculosis,SAMEA104362056,121,4296881,0.50
1773.31056,1773,Mycobacterium tuberculosis,SAMEA104362057,119,4293910,1.00
1773.31057,1773,Mycobacterium tuberculosis,SAMEA104362059,102,4336058,0.50
1773.31060,1773,Mycobacterium tuberculosis,SAMEA104362061,117,4318451,0.50
1773.31061,1773,Mycobacterium tuberculosis,SAMEA104362065,100,4304870,0.25
1773.31064,1773,Mycobacterium tuberculosis,SAMEA104362066,101,4300969,1.00
1773.31063,1773,Mycobacterium tuberculosis,SAMEA104362067,110,4337321,1.00
1773.31066,1773,Mycobacterium tuberculosis,SAMEA104362070,90,4243383,0.50
1773.31067,1773,Mycobacterium tuberculosis,SAMEA104362071,101,4230791,0.50
1773.31068,1773,Mycobacterium tuberculosis,SAMEA104362073,99,4308350,0.25
1773.31070,1773,Mycobacterium tuberculosis,SAMEA104362075,97,4316064,0.50
1773.31072,1773,Mycobacterium tuberculosis,SAMEA104362076,117,4223450,0.50
1773.31071,1773,Mycobacterium tuberculosis,SAMEA104362077,86,4331615,0.50
1773.31073,1773,Mycobacterium tuberculosis,SAMEA104362078,84,4317864,0.50
1773.31074,1773,Mycobacterium tuberculosis,SAMEA104362079,95,4314824,1.00
1773.31075,1773,Mycobacterium tuberculosis,SAMEA104362081,114,4315824,0.50
1773.31077,1773,Mycobacterium tuberculosis,SAMEA104362082,126,4295258,0.50
1773.31076,1773,Mycobacterium tuberculosis,SAMEA104362083,117,4306289,0.25
1773.31079,1773,Mycobacterium tuberculosis,SAMEA104362084,93,4305604,0.50
1773.31078,1773,Mycobacterium tuberculosis,SAMEA104362085,120,4320357,0.50
1773.31080,1773,Mycobacterium tuberculosis,SAMEA104362088,100,4304803,0.50
1773.31083,1773,Mycobacterium tuberculosis,SAMEA104362091,110,4314931,0.50
1773.31082,1773,Mycobacterium tuberculosis,SAMEA104362092,116,4311628,0.50
1773.31084,1773,Mycobacterium tuberculosis,SAMEA104362093,94,4321724,0.50
1773.31086,1773,Mycobacterium tuberculosis,SAMEA104362094,88,4319207,0.50
1773.31085,1773,Mycobacterium tuberculosis,SAMEA104362095,99,4330885,0.50
1773.31087,1773,Mycobacterium tuberculosis,SAMEA104362096,124,4285878,0.50
1773.31089,1773,Mycobacterium tuberculosis,SAMEA104362097,116,4295843,0.50
1773.31092,1773,Mycobacterium tuberculosis,SAMEA104362103,105,4292265,0.50
1773.31093,1773,Mycobacterium tuberculosis,SAMEA104362105,126,4204698,0.50
1773.31094,1773,Mycobacterium tuberculosis,SAMEA104362106,102,4300442,0.50
1773.31095,1773,Mycobacterium tuberculosis,SAMEA104362107,107,4279567,0.25
1773.31099,1773,Mycobacterium tuberculosis,SAMEA104362110,117,4309764,0.50
1773.31098,1773,Mycobacterium tuberculosis,SAMEA104362111,103,4287528,0.50
1773.31103,1773,Mycobacterium tuberculosis,SAMEA104362113,111,4301656,0.50
1773.31101,1773,Mycobacterium tuberculosis,SAMEA104362116,114,4294158,0.50
1773.31102,1773,Mycobacterium tuberculosis,SAMEA104362117,102,4288251,0.50
1773.31105,1773,Mycobacterium tuberculosis,SAMEA104362120,120,4286464,0.50
1773.31108,1773,Mycobacterium tuberculosis,SAMEA104362121,120,4287422,0.50
1773.43264,1773,Mycobacterium tuberculosis,SAMEA104362123,111,4318899,0.25
1773.31110,1773,Mycobacterium tuberculosis,SAMEA104362124,129,4284884,0.50
1773.31109,1773,Mycobacterium tuberculosis,SAMEA104362125,130,4291298,0.50
1773.31111,1773,Mycobacterium tuberculosis,SAMEA104362126,134,4270744,0.50
1773.31113,1773,Mycobacterium tuberculosis,SAMEA104362127,117,4281806,0.50
1773.31112,1773,Mycobacterium tuberculosis,SAMEA104362128,119,4278594,0.50
1773.31115,1773,Mycobacterium tuberculosis,SAMEA104362130,130,4283166,0.50
1773.31116,1773,Mycobacterium tuberculosis,SAMEA104362132,122,4293897,0.50
1773.31118,1773,Mycobacterium tuberculosis,SAMEA104362133,136,4282324,0.50
1773.31120,1773,Mycobacterium tuberculosis,SAMEA104362134,130,4267677,0.50
1773.31119,1773,Mycobacterium tuberculosis,SAMEA104362135,111,4293912,0.50
1773.31123,1773,Mycobacterium tuberculosis,SAMEA104362138,111,4315898,1.00
1773.31124,1773,Mycobacterium tuberculosis,SAMEA104362139,127,4274620,0.50
1773.31125,1773,Mycobacterium tuberculosis,SAMEA104362141,191,4234851,0.50
1773.31127,1773,Mycobacterium tuberculosis,SAMEA104362142,428,4114515,0.50
1773.31128,1773,Mycobacterium tuberculosis,SAMEA104362144,678,3913580,0.50
1773.31130,1773,Mycobacterium tuberculosis,SAMEA104362145,657,3941414,0.50
1773.31131,1773,Mycobacterium tuberculosis,SAMEA104362146,481,4077414,0.50
1773.31132,1773,Mycobacterium tuberculosis,SAMEA104362148,190,4241754,0.50
1773.31137,1773,Mycobacterium tuberculosis,SAMEA104362149,205,4239869,0.25
1773.31134,1773,Mycobacterium tuberculosis,SAMEA104362151,662,3928746,0.50
1773.31136,1773,Mycobacterium tuberculosis,SAMEA104362152,451,4115564,0.50
1773.43266,1773,Mycobacterium tuberculosis,SAMEA104362153,906,3516891,0.50
1773.31138,1773,Mycobacterium tuberculosis,SAMEA104362154,510,4065020,0.50
1773.31140,1773,Mycobacterium tuberculosis,SAMEA104362155,184,4210564,0.50
1773.31139,1773,Mycobacterium tuberculosis,SAMEA104362156,166,4241123,0.50
1773.31143,1773,Mycobacterium tuberculosis,SAMEA104362157,284,4195336,0.50
1773.31142,1773,Mycobacterium tuberculosis,SAMEA104362159,780,3711861,0.25
1773.31144,1773,Mycobacterium tuberculosis,SAMEA104362160,810,3688004,0.50
1773.31146,1773,Mycobacterium tuberculosis,SAMEA104362161,882,3594009,0.50
1773.31148,1773,Mycobacterium tuberculosis,SAMEA104362164,255,4188680,0.50
1773.31151,1773,Mycobacterium tuberculosis,SAMEA104362166,337,4155165,1.00
1773.31155,1773,Mycobacterium tuberculosis,SAMEA104362167,627,3971951,0.50
1773.31158,1773,Mycobacterium tuberculosis,SAMEA104362168,885,3554193,0.50
1773.43267,1773,Mycobacterium tuberculosis,SAMEA104362169,919,3490275,0.50
1773.31157,1773,Mycobacterium tuberculosis,SAMEA104362170,738,3833062,0.50
1773.31152,1773,Mycobacterium tuberculosis,SAMEA104362171,218,4166479,0.50
1773.43271,1773,Mycobacterium tuberculosis,SAMEA104362172,286,4173668,0.50
1773.31150,1773,Mycobacterium tuberculosis,SAMEA104362173,436,4036610,0.50
1773.31156,1773,Mycobacterium tuberculosis,SAMEA104362174,509,4062757,0.50
1773.31153,1773,Mycobacterium tuberculosis,SAMEA104362175,562,4036174,0.50
1773.31164,1773,Mycobacterium tuberculosis,SAMEA104362178,807,3705067,0.25
1773.31163,1773,Mycobacterium tuberculosis,SAMEA104362179,238,4217490,0.25
1773.31161,1773,Mycobacterium tuberculosis,SAMEA104362180,247,4197088,0.50
1773.31167,1773,Mycobacterium tuberculosis,SAMEA104362182,485,4095752,0.50
1773.31168,1773,Mycobacterium tuberculosis,SAMEA104362183,440,4110487,0.50
1773.31170,1773,Mycobacterium tuberculosis,SAMEA104362185,790,3732152,0.50
1773.31165,1773,Mycobacterium tuberculosis,SAMEA104362186,561,4033224,0.50
1773.31169,1773,Mycobacterium tuberculosis,SAMEA104362187,279,4191904,0.50
1773.31177,1773,Mycobacterium tuberculosis,SAMEA104362189,356,4166647,0.50
1773.31175,1773,Mycobacterium tuberculosis,SAMEA104362190,490,4091801,1.00
1773.31171,1773,Mycobacterium tuberculosis,SAMEA104362191,715,3827419,0.50
1773.31172,1773,Mycobacterium tuberculosis,SAMEA104362192,837,3659134,0.50
1773.31173,1773,Mycobacterium tuberculosis,SAMEA104362193,599,3990276,0.50
1773.31176,1773,Mycobacterium tuberculosis,SAMEA104362194,700,3875359,0.25
1773.31178,1773,Mycobacterium tuberculosis,SAMEA104362195,281,4206929,0.25
1773.31183,1773,Mycobacterium tuberculosis,SAMEA104362196,319,4192917,0.50
1773.31174,1773,Mycobacterium tuberculosis,SAMEA104362197,580,4022415,0.50
1773.31180,1773,Mycobacterium tuberculosis,SAMEA104362198,671,3916106,0.50
1773.31179,1773,Mycobacterium tuberculosis,SAMEA104362199,671,3921799,0.25
1773.31181,1773,Mycobacterium tuberculosis,SAMEA104362200,916,3450962,0.50
1773.31182,1773,Mycobacterium tuberculosis,SAMEA104362201,725,3844358,0.50
1773.31185,1773,Mycobacterium tuberculosis,SAMEA104362202,691,3889353,1.00
1773.31194,1773,Mycobacterium tuberculosis,SAMEA104362203,185,4229515,1.00
1773.31197,1773,Mycobacterium tuberculosis,SAMEA104362204,372,4146873,0.50
1773.31186,1773,Mycobacterium tuberculosis,SAMEA104362205,259,4212026,0.50
1773.31187,1773,Mycobacterium tuberculosis,SAMEA104362206,305,4171165,0.50
1773.31188,1773,Mycobacterium tuberculosis,SAMEA104362207,728,3839761,0.50
1773.31184,1773,Mycobacterium tuberculosis,SAMEA104362208,656,3950007,0.50
1773.31195,1773,Mycobacterium tuberculosis,SAMEA104362210,522,4007486,0.25
1773.31193,1773,Mycobacterium tuberculosis,SAMEA104362211,203,4195722,0.50
1773.31190,1773,Mycobacterium tuberculosis,SAMEA104362212,267,4149297,0.50
1773.31192,1773,Mycobacterium tuberculosis,SAMEA104362217,445,4098344,0.50
1773.31189,1773,Mycobacterium tuberculosis,SAMEA104362218,471,4093707,0.50
1773.31199,1773,Mycobacterium tuberculosis,SAMEA104362220,187,4237821,0.50
1773.31201,1773,Mycobacterium tuberculosis,SAMEA104362221,271,4189089,1.00
1773.31200,1773,Mycobacterium tuberculosis,SAMEA104362222,276,4201615,0.50
1773.31202,1773,Mycobacterium tuberculosis,SAMEA104362223,488,4083354,0.50
1773.31205,1773,Mycobacterium tuberculosis,SAMEA104362224,487,4036511,0.50
1773.31204,1773,Mycobacterium tuberculosis,SAMEA104362225,296,4195211,0.50
1773.31206,1773,Mycobacterium tuberculosis,SAMEA104362228,142,4261696,0.25
1773.31208,1773,Mycobacterium tuberculosis,SAMEA104362229,150,4263126,0.50
1773.31215,1773,Mycobacterium tuberculosis,SAMEA104362231,183,4240328,0.50
1773.31207,1773,Mycobacterium tuberculosis,SAMEA104362233,180,4251049,0.25
1773.31211,1773,Mycobacterium tuberculosis,SAMEA104362234,121,4272781,0.50
1773.31212,1773,Mycobacterium tuberculosis,SAMEA104362235,93,4335506,1.00
1773.31209,1773,Mycobacterium tuberculosis,SAMEA104362237,103,4332006,0.50
1773.31218,1773,Mycobacterium tuberculosis,SAMEA104362238,116,4234643,0.50
1773.31224,1773,Mycobacterium tuberculosis,SAMEA104362239,104,4320431,0.50
1773.31219,1773,Mycobacterium tuberculosis,SAMEA104362240,110,4332241,0.50
1773.31223,1773,Mycobacterium tuberculosis,SAMEA104362241,100,4326765,0.50
1773.31220,1773,Mycobacterium tuberculosis,SAMEA104362242,115,4329364,0.50
1773.31221,1773,Mycobacterium tuberculosis,SAMEA104362243,91,4336679,0.50
1773.31217,1773,Mycobacterium tuberculosis,SAMEA104362246,90,4333880,0.25
1773.31236,1773,Mycobacterium tuberculosis,SAMEA104362247,103,4314368,0.50
1773.31235,1773,Mycobacterium tuberculosis,SAMEA104362248,101,4323155,0.50
1773.31233,1773,Mycobacterium tuberculosis,SAMEA104362249,98,4323386,0.25
1773.31234,1773,Mycobacterium tuberculosis,SAMEA104362250,95,4332399,0.50
1773.31227,1773,Mycobacterium tuberculosis,SAMEA104362251,97,4335998,0.12
1773.31225,1773,Mycobacterium tuberculosis,SAMEA104362252,91,4324639,0.50
1773.31226,1773,Mycobacterium tuberculosis,SAMEA104362253,95,4288357,0.50
1773.31230,1773,Mycobacterium tuberculosis,SAMEA104362254,95,4242551,0.25
1773.31228,1773,Mycobacterium tuberculosis,SAMEA104362255,92,4327562,0.25
1773.31231,1773,Mycobacterium tuberculosis,SAMEA104362256,115,4320691,0.50
1773.31229,1773,Mycobacterium tuberculosis,SAMEA104362257,101,4328316,1.00
1773.31232,1773,Mycobacterium tuberculosis,SAMEA104362258,105,4330105,0.50
1773.31237,1773,Mycobacterium tuberculosis,SAMEA104362259,87,4349079,0.50
1773.43270,1773,Mycobacterium tuberculosis,SAMEA104362260,108,4321345,0.25
1773.31254,1773,Mycobacterium tuberculosis,SAMEA104362261,83,4346175,0.50
1773.43269,1773,Mycobacterium tuberculosis,SAMEA104362262,91,4339223,0.25
1773.31253,1773,Mycobacterium tuberculosis,SAMEA104362263,109,4344466,0.25
1773.31251,1773,Mycobacterium tuberculosis,SAMEA104362265,96,4341594,0.25
1773.31242,1773,Mycobacterium tuberculosis,SAMEA104362266,90,4339884,0.50
1773.31244,1773,Mycobacterium tuberculosis,SAMEA104362267,103,4328356,0.25
1773.43268,1773,Mycobacterium tuberculosis,SAMEA104362268,82,4338475,0.50
1773.31243,1773,Mycobacterium tuberculosis,SAMEA104362270,90,4345609,0.50
1773.31238,1773,Mycobacterium tuberculosis,SAMEA104362271,87,4346484,0.25
1773.31239,1773,Mycobacterium tuberculosis,SAMEA104362273,96,4337891,0.50
1773.31248,1773,Mycobacterium tuberculosis,SAMEA104362274,105,4321871,0.50
1773.31240,1773,Mycobacterium tuberculosis,SAMEA104362276,95,4332468,0.50
1773.31241,1773,Mycobacterium tuberculosis,SAMEA104362277,105,4343087,0.25
1773.31250,1773,Mycobacterium tuberculosis,SAMEA104362278,87,4346359,0.25
1773.31249,1773,Mycobacterium tuberculosis,SAMEA104362279,97,4362993,0.25
1773.31255,1773,Mycobacterium tuberculosis,SAMEA104362280,87,4350114,0.25
1773.31266,1773,Mycobacterium tuberculosis,SAMEA104362285,88,4368009,0.12
1773.31265,1773,Mycobacterium tuberculosis,SAMEA104362288,88,4361659,0.12
1773.31269,1773,Mycobacterium tuberculosis,SAMEA104362292,104,4346089,0.25
1773.31267,1773,Mycobacterium tuberculosis,SAMEA104362293,87,4353686,0.50
1773.31271,1773,Mycobacterium tuberculosis,SAMEA104362295,102,4337688,0.50
1773.31274,1773,Mycobacterium tuberculosis,SAMEA104362297,103,4333278,0.25
1773.31273,1773,Mycobacterium tuberculosis,SAMEA104362298,95,4338877,0.50
1773.31277,1773,Mycobacterium tuberculosis,SAMEA104362300,80,4343803,0.50
1773.31276,1773,Mycobacterium tuberculosis,SAMEA104362301,90,4328400,0.25
1773.31280,1773,Mycobacterium tuberculosis,SAMEA104362302,86,4337320,0.25
1773.43273,1773,Mycobacterium tuberculosis,SAMEA104362303,82,4362871,0.50
1773.31281,1773,Mycobacterium tuberculosis,SAMEA104362304,100,4337756,0.50
1773.31278,1773,Mycobacterium tuberculosis,SAMEA104362305,86,4352697,0.50
1773.31279,1773,Mycobacterium tuberculosis,SAMEA104362306,98,4349208,0.50
1773.31282,1773,Mycobacterium tuberculosis,SAMEA104362307,107,4339672,0.50
1773.31287,1773,Mycobacterium tuberculosis,SAMEA104362308,89,4337841,0.50
1773.31286,1773,Mycobacterium tuberculosis,SAMEA104362309,97,4334842,0.50
1773.31283,1773,Mycobacterium tuberculosis,SAMEA104362310,88,4236022,0.25
1773.31284,1773,Mycobacterium tuberculosis,SAMEA104362311,104,4328190,0.50
1773.31285,1773,Mycobacterium tuberculosis,SAMEA104362312,90,4344844,0.50
1773.31294,1773,Mycobacterium tuberculosis,SAMEA104362313,86,4340436,0.50
1773.31290,1773,Mycobacterium tuberculosis,SAMEA104362314,104,4330540,0.50
1773.31288,1773,Mycobacterium tuberculosis,SAMEA104362315,97,4330504,0.25
1773.31289,1773,Mycobacterium tuberculosis,SAMEA104362316,100,4240574,0.50
1773.31291,1773,Mycobacterium tuberculosis,SAMEA104362318,115,4309361,0.50
1773.43272,1773,Mycobacterium tuberculosis,SAMEA104362319,108,4327963,0.25
1773.31292,1773,Mycobacterium tuberculosis,SAMEA104362320,121,4318274,0.50
1773.31300,1773,Mycobacterium tuberculosis,SAMEA104362321,105,4337322,0.50
1773.31295,1773,Mycobacterium tuberculosis,SAMEA104362323,98,4340581,0.25
1773.31296,1773,Mycobacterium tuberculosis,SAMEA104362324,94,4332889,0.25
1773.31298,1773,Mycobacterium tuberculosis,SAMEA104362326,97,4306393,0.50
1773.31306,1773,Mycobacterium tuberculosis,SAMEA104362327,96,4327531,0.50
1773.31304,1773,Mycobacterium tuberculosis,SAMEA104362328,89,4323131,0.50
1773.31307,1773,Mycobacterium tuberculosis,SAMEA104362330,95,4339323,0.50
1773.31302,1773,Mycobacterium tuberculosis,SAMEA104362332,120,4293278,0.50
1773.31303,1773,Mycobacterium tuberculosis,SAMEA104362333,125,4297922,0.50
1773.43275,1773,Mycobacterium tuberculosis,SAMEA104362334,100,4295902,0.50
1773.31315,1773,Mycobacterium tuberculosis,SAMEA104362335,105,4290704,0.50
1773.31313,1773,Mycobacterium tuberculosis,SAMEA104362336,110,4289648,0.50
1773.31312,1773,Mycobacterium tuberculosis,SAMEA104362338,107,4278552,0.25
1773.31308,1773,Mycobacterium tuberculosis,SAMEA104362340,100,4303754,0.50
1773.31318,1773,Mycobacterium tuberculosis,SAMEA104362344,107,4218502,0.25
1773.31316,1773,Mycobacterium tuberculosis,SAMEA104362345,102,4288518,0.50
1773.31317,1773,Mycobacterium tuberculosis,SAMEA104362346,100,4303754,0.50
1773.31322,1773,Mycobacterium tuberculosis,SAMEA104362347,106,4290729,0.25
1773.31324,1773,Mycobacterium tuberculosis,SAMEA104362348,119,4297404,0.25
1773.31320,1773,Mycobacterium tuberculosis,SAMEA104362350,114,4281021,0.25
1773.31323,1773,Mycobacterium tuberculosis,SAMEA104362351,117,4304173,0.50
1773.31319,1773,Mycobacterium tuberculosis,SAMEA104362352,100,4307740,0.50
1773.31335,1773,Mycobacterium tuberculosis,SAMEA104362353,107,4307256,0.25
