Genome ID,NCBI Taxon ID,Species,BioSample Accession,Contigs,Size,MIC,in_downloads,calc_R_S
1773.33013,1773.0,Mycobacterium tuberculosis,SAMEA7525710,128.0,4327648.0,0.5,True,S
1773.33012,1773.0,Mycobacterium tuberculosis,SAMEA7525712,130.0,4319976.0,0.25,True,S
1773.33014,1773.0,Mycobacterium tuberculosis,SAMEA7525713,127.0,4338907.0,1.0,True,S
1773.33016,1773.0,Mycobacterium tuberculosis,SAMEA7525714,136.0,4305347.0,0.5,True,S
1773.33015,1773.0,Mycobacterium tuberculosis,SAMEA7525715,131.0,4318078.0,0.5,True,S
1773.33021,1773.0,Mycobacterium tuberculosis,SAMEA7525717,141.0,4288778.0,0.5,True,S
1773.33022,1773.0,Mycobacterium tuberculosis,SAMEA7525718,142.0,4338657.0,0.25,True,S
1773.33019,1773.0,Mycobacterium tuberculosis,SAMEA7525719,140.0,4323099.0,0.5,True,S
1773.33018,1773.0,Mycobacterium tuberculosis,SAMEA7525720,143.0,4308055.0,4.0,True,R
1773.33024,1773.0,Mycobacterium tuberculosis,SAMEA7525721,134.0,4302680.0,0.5,True,S
1773.33023,1773.0,Mycobacterium tuberculosis,SAMEA7525722,149.0,4318394.0,0.5,True,S
1773.33017,1773.0,Mycobacterium tuberculosis,SAMEA7525723,132.0,4330271.0,0.5,True,S
1773.3302,1773.0,Mycobacterium tuberculosis,SAMEA7525725,144.0,4300342.0,1.0,True,S
1773.33026,1773.0,Mycobacterium tuberculosis,SAMEA7525727,145.0,4307049.0,0.5,True,S
1773.33027,1773.0,Mycobacterium tuberculosis,SAMEA7525728,149.0,4312933.0,0.5,True,S
1773.33025,1773.0,Mycobacterium tuberculosis,SAMEA7525729,130.0,4319809.0,0.5,True,S
1773.33028,1773.0,Mycobacterium tuberculosis,SAMEA7525730,131.0,4331857.0,0.5,True,S
1773.33031,1773.0,Mycobacterium tuberculosis,SAMEA7525731,145.0,4344259.0,0.5,True,S
1773.33033,1773.0,Mycobacterium tuberculosis,SAMEA7525732,131.0,4316178.0,1.0,True,S
1773.33032,1773.0,Mycobacterium tuberculosis,SAMEA7525733,145.0,4312803.0,2.0,True,R
1773.33034,1773.0,Mycobacterium tuberculosis,SAMEA7525736,144.0,4323505.0,0.5,True,S
1773.3303,1773.0,Mycobacterium tuberculosis,SAMEA7525739,125.0,4321795.0,0.5,True,S
1773.33035,1773.0,Mycobacterium tuberculosis,SAMEA7525740,134.0,4339134.0,1.0,True,S
1773.33029,1773.0,Mycobacterium tuberculosis,SAMEA7525741,151.0,4272078.0,0.5,True,S
1773.33036,1773.0,Mycobacterium tuberculosis,SAMEA7525742,131.0,4310988.0,1.0,True,S
1773.33037,1773.0,Mycobacterium tuberculosis,SAMEA7525744,130.0,4331865.0,0.5,True,S
1773.33038,1773.0,Mycobacterium tuberculosis,SAMEA7525745,136.0,4312399.0,0.25,True,S
1773.33039,1773.0,Mycobacterium tuberculosis,SAMEA7525746,134.0,4305906.0,0.25,True,S
1773.3304,1773.0,Mycobacterium tuberculosis,SAMEA7525747,129.0,4305585.0,0.5,True,S
1773.33041,1773.0,Mycobacterium tuberculosis,SAMEA7525749,133.0,4316176.0,0.5,True,S
1773.33042,1773.0,Mycobacterium tuberculosis,SAMEA7525751,146.0,4285047.0,0.03,True,S
1773.33043,1773.0,Mycobacterium tuberculosis,SAMEA7525753,150.0,4296561.0,0.5,True,S
1773.33044,1773.0,Mycobacterium tuberculosis,SAMEA7525755,147.0,4298339.0,0.125,True,S
1773.33045,1773.0,Mycobacterium tuberculosis,SAMEA7525757,128.0,4321222.0,1.0,True,S
1773.33046,1773.0,Mycobacterium tuberculosis,SAMEA7525760,140.0,4334523.0,0.5,True,S
1773.33047,1773.0,Mycobacterium tuberculosis,SAMEA7525761,135.0,4334865.0,0.5,True,S
1773.33048,1773.0,Mycobacterium tuberculosis,SAMEA7525762,141.0,4314986.0,0.5,True,S
1773.3305,1773.0,Mycobacterium tuberculosis,SAMEA7525764,143.0,4311447.0,1.0,True,S
1773.33049,1773.0,Mycobacterium tuberculosis,SAMEA7525765,139.0,4321709.0,1.0,True,S
1773.33052,1773.0,Mycobacterium tuberculosis,SAMEA7525766,147.0,4306615.0,0.25,True,S
1773.33051,1773.0,Mycobacterium tuberculosis,SAMEA7525767,162.0,4284250.0,0.5,True,S
1773.33055,1773.0,Mycobacterium tuberculosis,SAMEA7525768,135.0,4298886.0,0.25,True,S
1773.33056,1773.0,Mycobacterium tuberculosis,SAMEA7525769,140.0,4310230.0,0.5,True,S
1773.33053,1773.0,Mycobacterium tuberculosis,SAMEA7525770,141.0,4299071.0,0.5,True,S
1773.33054,1773.0,Mycobacterium tuberculosis,SAMEA7525771,135.0,4303571.0,0.5,True,S
1773.33058,1773.0,Mycobacterium tuberculosis,SAMEA7525773,123.0,4358188.0,0.5,True,S
1773.33057,1773.0,Mycobacterium tuberculosis,SAMEA7525774,95.0,4367455.0,1.0,True,S
1773.33059,1773.0,Mycobacterium tuberculosis,SAMEA7525775,98.0,4364875.0,0.5,True,S
1773.3306,1773.0,Mycobacterium tuberculosis,SAMEA7525776,139.0,4349188.0,0.25,True,S
1773.33064,1773.0,Mycobacterium tuberculosis,SAMEA7525777,87.0,4351361.0,0.5,True,S
1773.33062,1773.0,Mycobacterium tuberculosis,SAMEA7525778,93.0,4361770.0,0.5,True,S
1773.33061,1773.0,Mycobacterium tuberculosis,SAMEA7525779,107.0,4342322.0,0.5,True,S
1773.43095,1773.0,Mycobacterium tuberculosis,SAMEA7525780,102.0,4344875.0,0.5,True,S
1773.33063,1773.0,Mycobacterium tuberculosis,SAMEA7525781,99.0,4369062.0,0.5,True,S
1773.33065,1773.0,Mycobacterium tuberculosis,SAMEA7525782,119.0,4342761.0,0.5,True,S
1773.33066,1773.0,Mycobacterium tuberculosis,SAMEA7525783,96.0,4350639.0,0.5,True,S
1773.33067,1773.0,Mycobacterium tuberculosis,SAMEA7525784,95.0,4371878.0,0.5,True,S
1773.33068,1773.0,Mycobacterium tuberculosis,SAMEA7525785,108.0,4346823.0,0.5,True,S
1773.3307,1773.0,Mycobacterium tuberculosis,SAMEA7525786,103.0,4345334.0,0.5,True,S
1773.33071,1773.0,Mycobacterium tuberculosis,SAMEA7525787,99.0,4364288.0,0.5,True,S
1773.33069,1773.0,Mycobacterium tuberculosis,SAMEA7525788,95.0,4366166.0,0.5,True,S
1773.33072,1773.0,Mycobacterium tuberculosis,SAMEA7525789,101.0,4344556.0,1.0,True,S
1773.33074,1773.0,Mycobacterium tuberculosis,SAMEA7525790,140.0,4318609.0,0.5,True,S
1773.33075,1773.0,Mycobacterium tuberculosis,SAMEA7525791,106.0,4362271.0,1.0,True,S
1773.33073,1773.0,Mycobacterium tuberculosis,SAMEA7525792,125.0,4345150.0,0.5,True,S
1773.33077,1773.0,Mycobacterium tuberculosis,SAMEA7525793,105.0,4343007.0,0.5,True,S
1773.33079,1773.0,Mycobacterium tuberculosis,SAMEA7525794,164.0,4301956.0,0.5,True,S
1773.33078,1773.0,Mycobacterium tuberculosis,SAMEA7525795,116.0,4369800.0,0.125,True,S
1773.33076,1773.0,Mycobacterium tuberculosis,SAMEA7525797,147.0,4346777.0,0.5,True,S
1773.3308,1773.0,Mycobacterium tuberculosis,SAMEA7525798,88.0,4376508.0,1.0,True,S
1773.33081,1773.0,Mycobacterium tuberculosis,SAMEA7525799,105.0,4340983.0,0.5,True,S
1773.33082,1773.0,Mycobacterium tuberculosis,SAMEA7525800,142.0,4345633.0,0.5,True,S
1773.33083,1773.0,Mycobacterium tuberculosis,SAMEA7525801,138.0,4346965.0,0.5,True,S
1773.33084,1773.0,Mycobacterium tuberculosis,SAMEA7525802,202.0,4313228.0,0.5,True,S
1773.33086,1773.0,Mycobacterium tuberculosis,SAMEA7525803,116.0,4319169.0,0.25,True,S
1773.33085,1773.0,Mycobacterium tuberculosis,SAMEA7525805,129.0,4326610.0,0.5,True,S
1773.3309,1773.0,Mycobacterium tuberculosis,SAMEA7525811,111.0,4333567.0,0.5,True,S
1773.33092,1773.0,Mycobacterium tuberculosis,SAMEA7525812,130.0,4332669.0,0.5,True,S
1773.33089,1773.0,Mycobacterium tuberculosis,SAMEA7525814,100.0,4356926.0,0.06,True,S
1773.33091,1773.0,Mycobacterium tuberculosis,SAMEA7525815,92.0,4345790.0,0.5,True,S
1773.33088,1773.0,Mycobacterium tuberculosis,SAMEA7525816,90.0,4372891.0,0.5,True,S
1773.33087,1773.0,Mycobacterium tuberculosis,SAMEA7525817,101.0,4312995.0,0.06,True,S
1773.33096,1773.0,Mycobacterium tuberculosis,SAMEA7525818,134.0,4314756.0,0.06,True,S
1773.33099,1773.0,Mycobacterium tuberculosis,SAMEA7525819,124.0,4338318.0,0.5,True,S
1773.33097,1773.0,Mycobacterium tuberculosis,SAMEA7525820,112.0,4326834.0,0.5,True,S
1773.33098,1773.0,Mycobacterium tuberculosis,SAMEA7525821,92.0,4348571.0,0.25,True,S
1773.33095,1773.0,Mycobacterium tuberculosis,SAMEA7525822,103.0,4368554.0,0.5,True,S
1773.33094,1773.0,Mycobacterium tuberculosis,SAMEA7525823,93.0,4357720.0,0.06,True,S
1773.33093,1773.0,Mycobacterium tuberculosis,SAMEA7525829,108.0,4353314.0,0.5,True,S
1773.33103,1773.0,Mycobacterium tuberculosis,SAMEA7525830,97.0,4349237.0,0.25,True,S
1773.33105,1773.0,Mycobacterium tuberculosis,SAMEA7525831,95.0,4355079.0,0.5,True,S
1773.33102,1773.0,Mycobacterium tuberculosis,SAMEA7525832,95.0,4374082.0,1.0,True,S
1773.331,1773.0,Mycobacterium tuberculosis,SAMEA7525833,84.0,4377240.0,0.12,True,S
1773.33104,1773.0,Mycobacterium tuberculosis,SAMEA7525837,89.0,4343395.0,0.5,True,S
1773.33101,1773.0,Mycobacterium tuberculosis,SAMEA7525838,106.0,4339925.0,0.12,True,S
1773.33106,1773.0,Mycobacterium tuberculosis,SAMEA7525839,90.0,4367309.0,0.5,True,S
1773.33107,1773.0,Mycobacterium tuberculosis,SAMEA7525840,127.0,4323270.0,0.5,True,S
1773.33108,1773.0,Mycobacterium tuberculosis,SAMEA7525841,110.0,4338779.0,0.25,True,S
1773.33109,1773.0,Mycobacterium tuberculosis,SAMEA7525842,89.0,4360639.0,0.5,True,S
1773.3311,1773.0,Mycobacterium tuberculosis,SAMEA7525843,113.0,4363791.0,0.5,True,S
1773.33112,1773.0,Mycobacterium tuberculosis,SAMEA7525844,104.0,4349111.0,0.5,True,S
1773.33113,1773.0,Mycobacterium tuberculosis,SAMEA7525846,96.0,4350567.0,0.5,True,S
1773.33111,1773.0,Mycobacterium tuberculosis,SAMEA7525847,94.0,4375983.0,0.12,True,S
1773.33114,1773.0,Mycobacterium tuberculosis,SAMEA7525848,88.0,4358346.0,0.5,True,S
1773.33115,1773.0,Mycobacterium tuberculosis,SAMEA7525850,138.0,4315213.0,1.0,True,S
1773.33116,1773.0,Mycobacterium tuberculosis,SAMEA7525851,127.0,4322990.0,0.125,True,S
1773.33117,1773.0,Mycobacterium tuberculosis,SAMEA7525852,103.0,4346563.0,0.125,True,S
1773.33118,1773.0,Mycobacterium tuberculosis,SAMEA7525853,105.0,4347189.0,0.5,True,S
1773.33119,1773.0,Mycobacterium tuberculosis,SAMEA7525854,93.0,4365069.0,0.5,True,S
1773.33121,1773.0,Mycobacterium tuberculosis,SAMEA7525855,89.0,4380202.0,0.25,True,S
1773.3312,1773.0,Mycobacterium tuberculosis,SAMEA7525856,102.0,4350104.0,0.03,True,S
1773.33122,1773.0,Mycobacterium tuberculosis,SAMEA7525858,91.0,4282975.0,0.5,True,S
1773.33123,1773.0,Mycobacterium tuberculosis,SAMEA7525859,105.0,4348123.0,1.0,True,S
1773.33124,1773.0,Mycobacterium tuberculosis,SAMEA7525861,82.0,4367103.0,0.25,True,S
1773.33127,1773.0,Mycobacterium tuberculosis,SAMEA7525863,103.0,4350291.0,0.03,True,S
1773.33126,1773.0,Mycobacterium tuberculosis,SAMEA7525864,96.0,4349015.0,0.5,True,S
1773.33125,1773.0,Mycobacterium tuberculosis,SAMEA7525865,87.0,4381357.0,2.0,True,R
1773.33128,1773.0,Mycobacterium tuberculosis,SAMEA7525866,92.0,4346327.0,0.5,True,S
1773.33129,1773.0,Mycobacterium tuberculosis,SAMEA7525867,99.0,4382574.0,0.5,True,S
1773.3313,1773.0,Mycobacterium tuberculosis,SAMEA7525868,91.0,4382143.0,0.25,True,S
1773.33131,1773.0,Mycobacterium tuberculosis,SAMEA7525869,126.0,4331844.0,1.0,True,S
1773.33133,1773.0,Mycobacterium tuberculosis,SAMEA7525870,96.0,4348246.0,0.5,True,S
1773.33132,1773.0,Mycobacterium tuberculosis,SAMEA7525871,98.0,4343396.0,0.25,True,S
1773.33135,1773.0,Mycobacterium tuberculosis,SAMEA7525872,105.0,4342292.0,0.125,True,S
1773.33134,1773.0,Mycobacterium tuberculosis,SAMEA7525873,116.0,4347424.0,0.5,True,S
1773.3314,1773.0,Mycobacterium tuberculosis,SAMEA7525874,125.0,4301346.0,0.25,True,S
1773.33139,1773.0,Mycobacterium tuberculosis,SAMEA7525875,98.0,4347151.0,0.5,True,S
1773.33141,1773.0,Mycobacterium tuberculosis,SAMEA7525876,100.0,4366911.0,0.25,True,S
1773.33137,1773.0,Mycobacterium tuberculosis,SAMEA7525877,103.0,4363698.0,0.25,True,S
1773.33136,1773.0,Mycobacterium tuberculosis,SAMEA7525878,138.0,4317021.0,0.25,True,S
1773.33138,1773.0,Mycobacterium tuberculosis,SAMEA7525879,97.0,4381142.0,0.5,True,S
1773.33144,1773.0,Mycobacterium tuberculosis,SAMEA7525880,125.0,4324542.0,0.25,True,S
1773.33143,1773.0,Mycobacterium tuberculosis,SAMEA7525882,108.0,4343260.0,0.03,True,S
1773.33142,1773.0,Mycobacterium tuberculosis,SAMEA7525883,106.0,4347448.0,0.25,True,S
1773.33146,1773.0,Mycobacterium tuberculosis,SAMEA7525884,79.0,4383073.0,1.0,True,S
1773.33145,1773.0,Mycobacterium tuberculosis,SAMEA7525885,122.0,4318392.0,0.25,True,S
1773.33147,1773.0,Mycobacterium tuberculosis,SAMEA7525886,112.0,4338152.0,0.12,True,S
1773.33148,1773.0,Mycobacterium tuberculosis,SAMEA7525887,113.0,4327422.0,1.0,True,S
1773.33149,1773.0,Mycobacterium tuberculosis,SAMEA7525888,86.0,4350771.0,0.5,True,S
1773.3315,1773.0,Mycobacterium tuberculosis,SAMEA7525889,98.0,4343415.0,0.25,True,S
1773.33151,1773.0,Mycobacterium tuberculosis,SAMEA7525891,189.0,4299502.0,0.06,True,S
1773.33152,1773.0,Mycobacterium tuberculosis,SAMEA7525892,110.0,4339280.0,0.5,True,S
1773.33154,1773.0,Mycobacterium tuberculosis,SAMEA7525894,96.0,4375858.0,0.06,True,S
1773.33155,1773.0,Mycobacterium tuberculosis,SAMEA7525895,108.0,4344090.0,0.5,True,S
1773.33153,1773.0,Mycobacterium tuberculosis,SAMEA7525896,133.0,4317130.0,0.125,True,S
1773.33156,1773.0,Mycobacterium tuberculosis,SAMEA7525897,112.0,4339189.0,0.12,True,S
1773.33159,1773.0,Mycobacterium tuberculosis,SAMEA7525898,77.0,4365119.0,0.5,True,S
1773.33157,1773.0,Mycobacterium tuberculosis,SAMEA7525901,102.0,4380626.0,0.5,True,S
1773.33161,1773.0,Mycobacterium tuberculosis,SAMEA7525903,118.0,4316639.0,0.06,True,S
1773.3316,1773.0,Mycobacterium tuberculosis,SAMEA7525904,139.0,4307735.0,0.25,True,S
1773.33164,1773.0,Mycobacterium tuberculosis,SAMEA7525905,104.0,4338818.0,0.125,True,S
1773.33163,1773.0,Mycobacterium tuberculosis,SAMEA7525906,87.0,4379035.0,0.125,True,S
1773.33162,1773.0,Mycobacterium tuberculosis,SAMEA7525908,115.0,4339524.0,0.5,True,S
1773.33165,1773.0,Mycobacterium tuberculosis,SAMEA7525910,79.0,4369251.0,0.125,True,S
1773.33168,1773.0,Mycobacterium tuberculosis,SAMEA7525911,100.0,4349942.0,0.5,True,S
1773.33169,1773.0,Mycobacterium tuberculosis,SAMEA7525912,96.0,4345606.0,2.0,True,R
1773.33167,1773.0,Mycobacterium tuberculosis,SAMEA7525913,82.0,4382928.0,0.5,True,S
1773.33173,1773.0,Mycobacterium tuberculosis,SAMEA7525914,98.0,4382588.0,0.25,True,S
1773.33171,1773.0,Mycobacterium tuberculosis,SAMEA7525915,106.0,4347962.0,1.0,True,S
1773.33172,1773.0,Mycobacterium tuberculosis,SAMEA7525916,85.0,4343289.0,1.0,True,S
1773.3317,1773.0,Mycobacterium tuberculosis,SAMEA7525917,81.0,4386400.0,0.12,True,S
1773.33166,1773.0,Mycobacterium tuberculosis,SAMEA7525919,114.0,4364612.0,0.25,True,S
1773.33175,1773.0,Mycobacterium tuberculosis,SAMEA7525920,92.0,4365718.0,0.5,True,S
1773.33174,1773.0,Mycobacterium tuberculosis,SAMEA7525923,100.0,4342957.0,1.0,True,S
1773.33176,1773.0,Mycobacterium tuberculosis,SAMEA7525924,219.0,4290973.0,0.5,True,S
1773.33177,1773.0,Mycobacterium tuberculosis,SAMEA7525925,87.0,4363991.0,0.25,True,S
1773.33181,1773.0,Mycobacterium tuberculosis,SAMEA7525929,93.0,4390138.0,0.125,True,S
1773.33178,1773.0,Mycobacterium tuberculosis,SAMEA7525930,102.0,4346170.0,0.5,True,S
1773.3318,1773.0,Mycobacterium tuberculosis,SAMEA7525931,90.0,4340730.0,0.125,True,S
1773.33179,1773.0,Mycobacterium tuberculosis,SAMEA7525933,90.0,4377603.0,0.5,True,S
1773.33182,1773.0,Mycobacterium tuberculosis,SAMEA7525934,133.0,4323162.0,0.25,True,S
1773.33186,1773.0,Mycobacterium tuberculosis,SAMEA7525935,96.0,4381855.0,1.0,True,S
1773.33184,1773.0,Mycobacterium tuberculosis,SAMEA7525936,118.0,4347324.0,0.125,True,S
1773.33185,1773.0,Mycobacterium tuberculosis,SAMEA7525937,116.0,4340453.0,0.5,True,S
1773.33183,1773.0,Mycobacterium tuberculosis,SAMEA7525938,102.0,4299088.0,0.5,True,S
1773.33187,1773.0,Mycobacterium tuberculosis,SAMEA7525940,94.0,4345347.0,0.5,True,S
1773.33188,1773.0,Mycobacterium tuberculosis,SAMEA7525941,149.0,4316400.0,0.06,True,S
1773.33189,1773.0,Mycobacterium tuberculosis,SAMEA7525942,128.0,4321067.0,0.25,True,S
1773.33205,1773.0,Mycobacterium tuberculosis,SAMEA7525943,140.0,4320921.0,0.5,True,S
1773.33202,1773.0,Mycobacterium tuberculosis,SAMEA7525944,99.0,4356490.0,0.125,True,S
1773.33199,1773.0,Mycobacterium tuberculosis,SAMEA7525945,98.0,4345734.0,0.125,True,S
1773.332,1773.0,Mycobacterium tuberculosis,SAMEA7525946,96.0,4339931.0,0.12,True,S
1773.33204,1773.0,Mycobacterium tuberculosis,SAMEA7525947,137.0,4325460.0,0.12,True,S
1773.33203,1773.0,Mycobacterium tuberculosis,SAMEA7525948,78.0,4378911.0,1.0,True,S
1773.33191,1773.0,Mycobacterium tuberculosis,SAMEA7525950,97.0,4344791.0,0.5,True,S
1773.33194,1773.0,Mycobacterium tuberculosis,SAMEA7525951,103.0,4342663.0,0.5,True,S
1773.33192,1773.0,Mycobacterium tuberculosis,SAMEA7525952,126.0,4321377.0,0.5,True,S
1773.33193,1773.0,Mycobacterium tuberculosis,SAMEA7525954,107.0,4376782.0,0.06,True,S
1773.3319,1773.0,Mycobacterium tuberculosis,SAMEA7525955,89.0,4375843.0,0.12,True,S
1773.33197,1773.0,Mycobacterium tuberculosis,SAMEA7525956,98.0,4348590.0,0.125,True,S
1773.33198,1773.0,Mycobacterium tuberculosis,SAMEA7525957,104.0,4337646.0,1.0,True,S
1773.33201,1773.0,Mycobacterium tuberculosis,SAMEA7525959,99.0,4338368.0,0.06,True,S
1773.33195,1773.0,Mycobacterium tuberculosis,SAMEA7525960,127.0,4340345.0,0.5,True,S
1773.33196,1773.0,Mycobacterium tuberculosis,SAMEA7525963,110.0,4348172.0,0.5,True,S
1773.33209,1773.0,Mycobacterium tuberculosis,SAMEA7525964,143.0,4310458.0,0.5,True,S
1773.33265,1773.0,Mycobacterium tuberculosis,SAMEA7525965,81.0,4384357.0,0.5,True,S
1773.33212,1773.0,Mycobacterium tuberculosis,SAMEA7525966,119.0,4350949.0,0.25,True,S
1773.33211,1773.0,Mycobacterium tuberculosis,SAMEA7525967,104.0,4377715.0,0.5,True,S
1773.33213,1773.0,Mycobacterium tuberculosis,SAMEA7525969,113.0,4343999.0,0.5,True,S
1773.33208,1773.0,Mycobacterium tuberculosis,SAMEA7525970,105.0,4341950.0,1.0,True,S
1773.3321,1773.0,Mycobacterium tuberculosis,SAMEA7525971,100.0,4344833.0,1.0,True,S
1773.33207,1773.0,Mycobacterium tuberculosis,SAMEA7525972,84.0,4309499.0,0.12,True,S
1773.33206,1773.0,Mycobacterium tuberculosis,SAMEA7525973,130.0,4297816.0,1.0,True,S
1773.33214,1773.0,Mycobacterium tuberculosis,SAMEA7525974,99.0,4364480.0,0.5,True,S
1773.33217,1773.0,Mycobacterium tuberculosis,SAMEA7525975,86.0,4380870.0,0.125,True,S
1773.33216,1773.0,Mycobacterium tuberculosis,SAMEA7525976,106.0,4312734.0,0.5,True,S
1773.33215,1773.0,Mycobacterium tuberculosis,SAMEA7525979,114.0,4285197.0,0.5,True,S
1773.33218,1773.0,Mycobacterium tuberculosis,SAMEA7525981,95.0,4365703.0,0.5,True,S
1773.33219,1773.0,Mycobacterium tuberculosis,SAMEA7525983,117.0,4319595.0,0.25,True,S
1773.33221,1773.0,Mycobacterium tuberculosis,SAMEA7525984,116.0,4350855.0,0.5,True,S
1773.33223,1773.0,Mycobacterium tuberculosis,SAMEA7525985,73.0,4378515.0,1.0,True,S
1773.33222,1773.0,Mycobacterium tuberculosis,SAMEA7525986,87.0,4368638.0,0.25,True,S
1773.3322,1773.0,Mycobacterium tuberculosis,SAMEA7525987,93.0,4371713.0,1.0,True,S
1773.33224,1773.0,Mycobacterium tuberculosis,SAMEA7525988,137.0,4367105.0,0.25,True,S
1773.33225,1773.0,Mycobacterium tuberculosis,SAMEA7525989,99.0,4341626.0,0.06,True,S
1773.33226,1773.0,Mycobacterium tuberculosis,SAMEA7525991,137.0,4340095.0,0.06,True,S
1773.33228,1773.0,Mycobacterium tuberculosis,SAMEA7525992,111.0,4321850.0,0.25,True,S
1773.33227,1773.0,Mycobacterium tuberculosis,SAMEA7525993,121.0,4308270.0,0.5,True,S
1773.3323,1773.0,Mycobacterium tuberculosis,SAMEA7525996,97.0,4347283.0,0.5,True,S
1773.33229,1773.0,Mycobacterium tuberculosis,SAMEA7525997,102.0,4370028.0,1.0,True,S
1773.33234,1773.0,Mycobacterium tuberculosis,SAMEA7525999,104.0,4371466.0,0.5,True,S
1773.33231,1773.0,Mycobacterium tuberculosis,SAMEA7526000,125.0,4344203.0,0.5,True,S
1773.33233,1773.0,Mycobacterium tuberculosis,SAMEA7526001,121.0,4350263.0,0.06,True,S
1773.33232,1773.0,Mycobacterium tuberculosis,SAMEA7526003,120.0,4333971.0,0.25,True,S
1773.33235,1773.0,Mycobacterium tuberculosis,SAMEA7526005,122.0,4352544.0,0.125,True,S
1773.33236,1773.0,Mycobacterium tuberculosis,SAMEA7526006,138.0,4325594.0,0.12,True,S
1773.33242,1773.0,Mycobacterium tuberculosis,SAMEA7526007,97.0,4265655.0,0.03,True,S
1773.33243,1773.0,Mycobacterium tuberculosis,SAMEA7526009,114.0,4340194.0,4.0,True,R
1773.33241,1773.0,Mycobacterium tuberculosis,SAMEA7526011,84.0,4373710.0,0.12,True,S
1773.3324,1773.0,Mycobacterium tuberculosis,SAMEA7526012,103.0,4361003.0,0.5,True,S
1773.33271,1773.0,Mycobacterium tuberculosis,SAMEA7526013,119.0,4332738.0,0.12,True,S
1773.33237,1773.0,Mycobacterium tuberculosis,SAMEA7526014,90.0,4373383.0,0.125,True,S
1773.33239,1773.0,Mycobacterium tuberculosis,SAMEA7526015,123.0,4330535.0,0.5,True,S
1773.33238,1773.0,Mycobacterium tuberculosis,SAMEA7526016,73.0,4360347.0,0.25,True,S
1773.33245,1773.0,Mycobacterium tuberculosis,SAMEA7526017,87.0,4382287.0,0.06,True,S
1773.33247,1773.0,Mycobacterium tuberculosis,SAMEA7526018,108.0,4372763.0,0.03,True,S
1773.33246,1773.0,Mycobacterium tuberculosis,SAMEA7526019,100.0,4343459.0,0.5,True,S
1773.33244,1773.0,Mycobacterium tuberculosis,SAMEA7526020,83.0,4346373.0,0.06,True,S
1773.33248,1773.0,Mycobacterium tuberculosis,SAMEA7526022,113.0,4355128.0,0.03,True,S
1773.33249,1773.0,Mycobacterium tuberculosis,SAMEA7526023,80.0,4377706.0,0.25,True,S
1773.3325,1773.0,Mycobacterium tuberculosis,SAMEA7526024,80.0,4380551.0,0.06,True,S
1773.33251,1773.0,Mycobacterium tuberculosis,SAMEA7526026,121.0,4333993.0,0.5,True,S
1773.33252,1773.0,Mycobacterium tuberculosis,SAMEA7526027,81.0,4370848.0,0.125,True,S
1773.33253,1773.0,Mycobacterium tuberculosis,SAMEA7526028,123.0,4323029.0,1.0,True,S
1773.33254,1773.0,Mycobacterium tuberculosis,SAMEA7526029,105.0,4339116.0,0.06,True,S
1773.33257,1773.0,Mycobacterium tuberculosis,SAMEA7526030,121.0,4339090.0,0.12,True,S
1773.33259,1773.0,Mycobacterium tuberculosis,SAMEA7526031,88.0,4367917.0,0.125,True,S
1773.3326,1773.0,Mycobacterium tuberculosis,SAMEA7526032,136.0,4313611.0,0.25,True,S
1773.33261,1773.0,Mycobacterium tuberculosis,SAMEA7526033,90.0,4380642.0,0.5,True,S
1773.33255,1773.0,Mycobacterium tuberculosis,SAMEA7526034,137.0,4312944.0,0.06,True,S
1773.33258,1773.0,Mycobacterium tuberculosis,SAMEA7526035,90.0,4368940.0,0.5,True,S
1773.33256,1773.0,Mycobacterium tuberculosis,SAMEA7526036,132.0,4328367.0,0.5,True,S
1773.33262,1773.0,Mycobacterium tuberculosis,SAMEA7526037,78.0,4355836.0,0.5,True,S
1773.33263,1773.0,Mycobacterium tuberculosis,SAMEA7526038,88.0,4388366.0,0.06,True,S
1773.43098,1773.0,Mycobacterium tuberculosis,SAMEA7526039,136.0,4355731.0,0.25,True,S
1773.33264,1773.0,Mycobacterium tuberculosis,SAMEA7526040,129.0,4316459.0,0.25,True,S
1773.33266,1773.0,Mycobacterium tuberculosis,SAMEA7526041,95.0,4343822.0,0.06,True,S
1773.33267,1773.0,Mycobacterium tuberculosis,SAMEA7526042,93.0,4363447.0,0.06,True,S
1773.33268,1773.0,Mycobacterium tuberculosis,SAMEA7526043,102.0,4348239.0,0.06,True,S
1773.3327,1773.0,Mycobacterium tuberculosis,SAMEA7526045,141.0,4348537.0,0.5,True,S
1773.33269,1773.0,Mycobacterium tuberculosis,SAMEA7526046,137.0,4311192.0,0.125,True,S
